BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,
CA_5-STATES_NETWORK_CLEAN_54_PERFEITO_SAVE_Block_Arduino_24_PERFECT_DOC_BREED_aligned_BEHAVIOR_work.nlogo,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,
06/29/2022 20:38:59:599 -0300,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,,,,,
[run number],radius-of-interaction,movement-steps,load-graphml,N-turtles,percentage-unhappy,clear-before-generating,arduino-on,mutated,links-to-use,frac-providers,step,mood_clients,mood_providers,cluster_coef,paths,closeness,betweenness
88,5.5,3,false,80,20,true,false,0,undirected,0.05,128,2.460526315789474,2.5,0.6542674627141242,1.6531645569620252,0.6131578701575174,25.800000000000004
82,5.5,1,false,80,40,true,false,0,undirected,0.05,143,1.631578947368421,6.75,0.8094000443273183,2.5794303797468356,0.4001079024908867,62.387500000000024
92,5.5,3,false,80,30,true,false,0,undirected,0.05,117,1.7894736842105263,4,0.7936685707787787,1.7287974683544305,0.5861957948355604,28.7875
87,5.5,3,false,80,10,true,false,0,undirected,0.15,136,2.6911764705882355,2.75,0.719410436388868,1.941139240506329,0.5249931806296999,37.17500000000001
85,5.5,3,false,80,10,true,false,0,undirected,0.05,135,2.223684210526316,1,0.6638075227361682,1625,0.6254575475312668,24.687499999999993
91,5.5,3,false,80,30,true,false,0,undirected,0.05,125,1.8421052631578947,6.75,0.7832425409618686,1.7886075949367088,0.569862563967238,31.149999999999995
84,5.5,1,false,80,40,true,false,0,undirected,0.15,144,1.8823529411764706,2.5833333333333335,0.7457839935859119,3.3965189873417723,0.3035939043579887,94.6625
86,5.5,3,false,80,10,true,false,0,undirected,0.05,136,2.526315789473684,1.5,0.619985996067255,1.6651898734177215,0.6094930874787949,26275
93,5.5,3,false,80,30,true,false,0,undirected,0.15,38,2.176470588235294,3.3333333333333335,0.754735591280817,false,0.4012629473160233,57.97499999999998
83,5.5,1,false,80,40,true,false,0,undirected,0.05,140,1.7894736842105263,4.5,0.83227021158839,2.7522151898734175,0.37506137808968537,69.21249999999999
90,5.5,3,false,80,20,true,false,0,undirected,0.15,129,1.7941176470588236,3.1666666666666665,0.7646263256674677,1.8300632911392405,0.556307726702064,32.78750000000001
89,5.5,3,false,80,20,true,false,0,undirected,0.05,130,2.4078947368421053,3,0.6926524249273011,1.8060126582278482,0.5593592801354178,31.837500000000006
82,5.5,1,false,80,40,true,false,0,undirected,0.05,144,1.8157894736842106,4.5,0.8094000443273182,2.5794303797468356,0.4001079024908867,62.38750000000001
88,5.5,3,false,80,20,true,false,0,undirected,0.05,129,2.210526315789474,2,0.654325383597081,1.6522151898734176,0.6135736865487548,25.762500000000006
92,5.5,3,false,80,30,true,false,0,undirected,0.05,118,1.868421052631579,5,0.789393377067868,1.7256329113924052,0.5871771079692192,28.662499999999994
87,5.5,3,false,80,10,true,false,0,undirected,0.15,137,2.3088235294117645,2.75,0.7192794558448192,1.9357594936708862,0.5264771987680007,36.962499999999984
85,5.5,3,false,80,10,true,false,0,undirected,0.05,136,2.3815789473684212,1,0.6639328926250215,1.6240506329113924,0.6258573355527356,24.650000000000002
84,5.5,1,false,80,40,true,false,0,undirected,0.15,145,1.5735294117647058,4.083333333333333,0.7457839935859121,3.3965189873417723,0.3035939043579886,94.66249999999997
91,5.5,3,false,80,30,true,false,0,undirected,0.05,126,2.25,6.25,0.783205408603866,1.7882911392405063,0.5699742392157234,31.1375
86,5.5,3,false,80,10,true,false,0,undirected,0.05,137,2.1315789473684212,1.5,0.6191537347240048,1.6636075949367088,0.6101215431919454,26.212500000000006
83,5.5,1,false,80,40,true,false,0,undirected,0.05,141,1.4605263157894737,6.5,0.8322702115883898,2.7522151898734175,0.37506137808968537,69.21249999999998
90,5.5,3,false,80,20,true,false,0,undirected,0.15,130,1.9558823529411764,3.0833333333333335,0.7646263256674677,1.8300632911392405,0.556307726702064,32.78750000000001
89,5.5,3,false,80,20,true,false,0,undirected,0.05,131,2.0789473684210527,3,0.6902059673901555,1.8031645569620254,0.5602381668591605,31.725000000000005
82,5.5,1,false,80,40,true,false,0,undirected,0.05,145,1.5789473684210527,6.25,0.8055216310739048,2.5778481012658228,0.40028123111176084,62.32500000000001
88,5.5,3,false,80,20,true,false,0,undirected,0.05,130,2.526315789473684,2.5,0.6545524905317801,1.65126582278481,0.6139875003720261,25725
87,5.5,3,false,80,10,true,false,0,undirected,0.15,138,2.7794117647058822,2.8333333333333335,0.7192794558448192,1.9357594936708862,0.5264771987680004,36.96249999999999
92,5.5,3,false,80,30,true,false,0,undirected,0.05,119,1.75,4.5,0.7868475954914811,1.7218354430379748,0.5884282619603592,28.512499999999996
85,5.5,3,false,80,10,true,false,0,undirected,0.05,137,2.0657894736842106,0.5,0.6632934070067207,1.6224683544303797,0.626481884494063,24.5875
84,5.5,1,false,80,40,true,false,0,undirected,0.15,146,1.7205882352941178,3.25,0.745783993585912,3.3965189873417723,0.30359390435798866,94.6625
86,5.5,3,false,80,10,true,false,0,undirected,0.05,138,2.6710526315789473,2.25,0.6241698529390319,1.6620253164556962,0.6108783633634091,26.150000000000013
91,5.5,3,false,80,30,true,false,0,undirected,0.05,127,2,6,0.7833836682895531,1.7876582278481012,0.5701771694138893,31.112499999999994
93,5.5,3,false,80,30,true,false,0,undirected,0.15,39,2.1029411764705883,3.4166666666666665,0.7547355912808169,false,0.40126294731602297,57975
83,5.5,1,false,80,40,true,false,0,undirected,0.05,142,1.8026315789473684,6.25,0.8328156511941509,2.751898734177215,0.375114397604574,69.19999999999999
90,5.5,3,false,80,20,true,false,0,undirected,0.15,131,1.588235294117647,3.25,0.7632463450746225,1.8240506329113924,0.5578299228030639,32.55
89,5.5,3,false,80,20,true,false,0,undirected,0.05,132,2.3815789473684212,3,0.6900698425418452,1.8022151898734178,0.5605359482085159,31.687499999999993
82,5.5,1,false,80,40,true,false,0,undirected,0.05,146,1.9473684210526316,5.5,0.8059559883832621,2.5775316455696204,0.40032498901335095,62.312500000000014
92,5.5,3,false,80,30,true,false,0,undirected,0.05,120,1.9736842105263157,4,0.7850901842596154,1.7205696202531646,0.5888387365541083,28.462500000000006
87,5.5,3,false,80,10,true,false,0,undirected,0.15,139,2.3823529411764706,3,0.721448142087221,1.9348101265822786,0.5267742839573744,36.92499999999999
88,5.5,3,false,80,20,true,false,0,undirected,0.05,131,2.1052631578947367,2,0.6534783022714701,1.65,0.6145082115019421,25675
84,5.5,1,false,80,40,true,false,0,undirected,0.15,147,1.7647058823529411,4.5,0.7457839935859122,3.3965189873417723,0.3035939043579888,94.6625
85,5.5,3,false,80,10,true,false,0,undirected,0.05,138,2.539473684210526,1.75,0.6641209419591109,1.6212025316455696,0.6270256130827252,24.53749999999999
91,5.5,3,false,80,30,true,false,0,undirected,0.05,128,2.013157894736842,4,0.7833836682895532,1.7876582278481012,0.5701771694138892,31.112499999999994
83,5.5,1,false,80,40,true,false,0,undirected,0.05,143,1.3026315789473684,6.75,0.8328156511941514,2.751898734177215,0.3751143976045739,69.20000000000003
86,5.5,3,false,80,10,true,false,0,undirected,0.05,139,2.1447368421052633,1.25,0.6272586565042402,1.6598101265822784,0.6118769543047686,26.062500000000007
90,5.5,3,false,80,20,true,false,0,undirected,0.15,132,2.161764705882353,3.25,0.7641994240191604,1.8234177215189873,0.5580361940947741,32.52500000000002
89,5.5,3,false,80,20,true,false,0,undirected,0.05,133,2.0921052631578947,3,0.6887419912808717,1.7990506329113924,0.5614967019846774,31.562499999999993
82,5.5,1,false,80,40,true,false,0,undirected,0.05,147,1.6842105263157894,6.75,0.8059559883832623,2.5775316455696204,0.40032498901335095,62.312500000000014
87,5.5,3,false,80,10,true,false,0,undirected,0.15,140,2.6176470588235294,2.75,0.7212884462639944,1.934493670886076,0.5268750852592391,36.91250000000001
92,5.5,3,false,80,30,true,false,0,undirected,0.05,121,1.6710526315789473,4,0.7850021867879997,1.7174050632911393,0.589985086116686,28.337499999999988
88,5.5,3,false,80,20,true,false,0,undirected,0.05,132,2.6447368421052633,2.5,0.6528108438564729,1.6490506329113923,0.6149148495790872,25.6375
84,5.5,1,false,80,40,true,false,0,undirected,0.15,148,1.6911764705882353,2.75,0.745783993585912,3.3965189873417723,0.30359390435798883,94.66249999999998
91,5.5,3,false,80,30,true,false,0,undirected,0.05,129,2.039473684210526,6.75,0.783383668289553,1.7876582278481012,0.5701771694138891,31.112499999999994
85,5.5,3,false,80,10,true,false,0,undirected,0.05,139,2.1184210526315788,0.25,0.6656543072181892,1.620253164556962,0.6274645159628892,24.499999999999996
83,5.5,1,false,80,40,true,false,0,undirected,0.05,144,1.9210526315789473,4.5,0.8328156511941509,2.751898734177215,0.375114397604574,69.2
93,5.5,3,false,80,30,true,false,0,undirected,0.15,40,2.161764705882353,3,0.7537485806623474,false,0.40136569371303843,57.95
86,5.5,3,false,80,10,true,false,0,undirected,0.05,140,2.5,1.75,0.6285398280402527,1.6575949367088607,0.6127309778121961,25975
90,5.5,3,false,80,20,true,false,0,undirected,0.15,133,1.588235294117647,2.9166666666666665,0.7645731483151192,1.8224683544303797,0.5583717344631434,32.4875
82,5.5,1,false,80,40,true,false,0,undirected,0.05,148,1.736842105263158,4.5,0.8059559883832625,2.5775316455696204,0.4003249890133508,62.312500000000014
89,5.5,3,false,80,20,true,false,0,undirected,0.05,134,2.3421052631578947,3,0.6887488357592844,1.7968354430379747,0.5622440072573598,31475
87,5.5,3,false,80,10,true,false,0,undirected,0.15,141,2.4705882352941178,2.75,0.7215042385266137,1.9341772151898735,0.5269759483013885,36.89999999999999
92,5.5,3,false,80,30,true,false,0,undirected,0.05,122,1.9078947368421053,5,0.784732855556023,1.7075949367088608,0.5931467453845974,27.949999999999996
84,5.5,1,false,80,40,true,false,0,undirected,0.15,149,1.6029411764705883,3.8333333333333335,0.7457839935859121,3.3965189873417723,0.30359390435798883,94.66249999999998
88,5.5,3,false,80,20,true,false,0,undirected,0.05,133,1.9342105263157894,2,0.6512651253862999,1.6455696202531647,0.6163096607371273,25.5
83,5.5,1,false,80,40,true,false,0,undirected,0.05,145,1.263157894736842,6.5,0.8328156511941509,2.751898734177215,0.3751143976045739,69.20000000000002
91,5.5,3,false,80,30,true,false,0,undirected,0.05,130,2.0921052631578947,6.25,0.7825824115405553,1.7870253164556962,0.5703903023793655,31.087499999999995
85,5.5,3,false,80,10,true,false,0,undirected,0.05,140,2.3552631578947367,1.25,0.6680140792658296,1.6186708860759493,0.6282007211434211,24.4375
86,5.5,3,false,80,10,true,false,0,undirected,0.05,141,2.263157894736842,2,0.6308670650783678,1.6528481012658227,0.6146441566459987,25.787499999999994
82,5.5,1,false,80,40,true,false,0,undirected,0.05,149,1.605263157894737,6.25,0.807030573501739,2.5768987341772154,0.40042836619769406,62.28750000000002
90,5.5,3,false,80,20,true,false,0,undirected,0.15,134,1.9558823529411764,3.1666666666666665,0.7645672072894943,1.8218354430379746,0.5585782055058781,32.4625
89,5.5,3,false,80,20,true,false,0,undirected,0.05,135,2.223684210526316,3,0.6885747940541787,1.7943037974683544,0.5630730196058824,31.374999999999993
87,5.5,3,false,80,10,true,false,0,undirected,0.15,142,2.6911764705882355,2.8333333333333335,0.7244333008101598,1.9329113924050634,0.5273534575888084,36.85000000000001
84,5.5,1,false,80,40,true,false,0,undirected,0.15,150,1.8823529411764706,3.3333333333333335,0.7457839935859119,3.3965189873417723,0.30359390435798883,94.66249999999997
92,5.5,3,false,80,30,true,false,0,undirected,0.05,123,1.8289473684210527,4.5,0.7825756829683437,1.705379746835443,0.5938961152164504,27.8625
88,5.5,3,false,80,20,true,false,0,undirected,0.05,134,2.6184210526315788,2.5,0.6523081936463737,1.644620253164557,0.6167014993184472,25.462500000000002
83,5.5,1,false,80,40,true,false,0,undirected,0.05,146,1.868421052631579,6.25,0.8328156511941511,2.751898734177215,0.37511439760457405,69.2
91,5.5,3,false,80,30,true,false,0,undirected,0.05,131,1.9605263157894737,6,0.7825955334753656,1.7863924050632911,0.5705748996785547,31.0625
93,5.5,3,false,80,30,true,false,0,undirected,0.15,41,2.073529411764706,3.25,0.7539625891126176,false,0.40220704919045797,57.762499999999974
85,5.5,3,false,80,10,true,false,0,undirected,0.05,141,2.1973684210526314,1,0.6708543073508857,1.615506329113924,0.6295502627115883,24.312500000000007
86,5.5,3,false,80,10,true,false,0,undirected,0.05,142,2.5657894736842106,1.5,0.6323889282553867,1.6474683544303796,0.6165780731406496,25.57500000000001
82,5.5,1,false,80,40,true,false,0,undirected,0.05,150,2,5.5,0.807030573501739,2.5768987341772154,0.400428366197694,62.2875
89,5.5,3,false,80,20,true,false,0,undirected,0.05,136,2.3026315789473686,3,0.6883192274771379,1.790506329113924,0.5642642059182807,31.224999999999994
90,5.5,3,false,80,20,true,false,0,undirected,0.15,135,1.7941176470588236,3.4166666666666665,0.7650517250195393,1.820253164556962,0.5590915344031072,32.400000000000006
84,5.5,1,false,80,40,true,false,0,undirected,0.15,151,1.5735294117647058,4.666666666666667,0.7457839935859122,3.3965189873417723,0.30359390435798866,94.6625
87,5.5,3,false,80,10,true,false,0,undirected,0.15,143,2.3088235294117645,3,0.7237447527871582,1.9313291139240507,0.5278496387037911,36.78749999999999
92,5.5,3,false,80,30,true,false,0,undirected,0.05,124,1.855263157894737,4,0.7812911569543566,1.7028481012658228,0.5948379677473165,27.76249999999998
88,5.5,3,false,80,20,true,false,0,undirected,0.05,135,2.289473684210526,2,0.6518410462624338,1.643987341772152,0.6169634712399963,25.4375
83,5.5,1,false,80,40,true,false,0,undirected,0.05,147,1.4342105263157894,6.75,0.8332478231888232,2.7515822784810124,0.3751394457947533,69.18749999999999
91,5.5,3,false,80,30,true,false,0,undirected,0.05,132,2.210526315789474,4,0.7890355326144289,1.7806962025316455,0.572320086793568,30.837500000000006
85,5.5,3,false,80,10,true,false,0,undirected,0.05,142,2.4342105263157894,1,0.6715100373259824,1.6136075949367088,0.6303844649786772,24.237500000000004
82,5.5,1,false,80,40,true,false,0,undirected,0.05,151,1.605263157894737,6.75,0.807030573501739,2.5768987341772154,0.4004283661976942,62.2875
86,5.5,3,false,80,10,true,false,0,undirected,0.05,143,2.1184210526315788,1.5,0.6333469676457799,1.645886075949367,0.6172573948119606,25.5125
89,5.5,3,false,80,20,true,false,0,undirected,0.05,137,2.026315789473684,3,0.6859912482825699,1.7879746835443038,0.5650732507387964,31.12500000000001
90,5.5,3,false,80,20,true,false,0,undirected,0.15,136,1.9558823529411764,3,0.7674788089213268,1.8193037974683544,0.559412400403928,32.3625
84,5.5,1,false,80,40,true,false,0,undirected,0.15,152,1.7205882352941178,2.5,0.7457839935859121,3.3965189873417723,0.3035939043579888,94.6625
87,5.5,3,false,80,10,true,false,0,undirected,0.15,144,2.7794117647058822,2.75,0.7249913165187534,1.9303797468354431,0.5281613398748054,36.75
92,5.5,3,false,80,30,true,false,0,undirected,0.05,125,1.7105263157894737,4,0.7795863362122053,1.6996835443037974,0.5959393975504051,27.6375
88,5.5,3,false,80,20,true,false,0,undirected,0.05,136,2.3684210526315788,2.5,0.652664905652823,1.643354430379747,0.6172318501886138,25.4125
83,5.5,1,false,80,40,true,false,0,undirected,0.05,148,1.7236842105263157,4.5,0.833247823188823,2.7515822784810124,0.3751394457947531,69.18749999999997
91,5.5,3,false,80,30,true,false,0,undirected,0.05,133,1.881578947368421,6.75,0.789035532614429,1.7806962025316455,0.5723200867935676,30.837500000000016
93,5.5,3,false,80,30,true,false,0,undirected,0.15,42,2.2058823529411766,3.3333333333333335,0.7539625891126176,false,0.40220704919045797,57.7625
85,5.5,3,false,80,10,true,false,0,undirected,0.05,143,2.0921052631578947,0.5,0.6739041323148816,1.611392405063291,0.6313422217819851,24.150000000000002
82,5.5,1,false,80,40,true,false,0,undirected,0.05,152,1.763157894736842,4.5,0.807030573501739,2.5768987341772154,0.40042836619769406,62.2875
86,5.5,3,false,80,10,true,false,0,undirected,0.05,144,2.6315789473684212,2.25,0.634884637997428,1.6449367088607596,0.6177071865367574,25.475000000000005
89,5.5,3,false,80,20,true,false,0,undirected,0.05,138,2.486842105263158,3,0.6870703925233876,1.785759493670886,0.5657603984974717,31.037499999999987
90,5.5,3,false,80,20,true,false,0,undirected,0.15,137,1.588235294117647,3,0.7670988748381923,1.8183544303797468,0.5597089063968326,32325
84,5.5,1,false,80,40,true,false,0,undirected,0.15,153,1.7647058823529411,3.9166666666666665,0.7440746612515798,3.392088607594937,0.30404663141556154,94.48749999999998
87,5.5,3,false,80,10,true,false,0,undirected,0.15,145,2.3823529411764706,2.75,0.7313788087257933,1.9281645569620254,0.5290211412162615,36.66249999999998
92,5.5,3,false,80,30,true,false,0,undirected,0.05,126,1.986842105263158,5,0.7788761912025638,1.6962025316455696,0.5972194350095255,27.49999999999999
83,5.5,1,false,80,40,true,false,0,undirected,0.05,149,1.3289473684210527,6.5,0.8332478231888233,2.7515822784810124,0.37513944579475333,69.18749999999999
88,5.5,3,false,80,20,true,false,0,undirected,0.05,137,2.026315789473684,2,0.652795648208053,1.6417721518987343,0.6178872402005091,25.349999999999994
91,5.5,3,false,80,30,true,false,0,undirected,0.05,134,2.0526315789473686,6.25,0.7893514020470024,1.780379746835443,0.5724441969366831,30.82500000000001
82,5.5,1,false,80,40,true,false,0,undirected,0.05,153,1.6578947368421053,6.25,0.8070305735017389,2.5768987341772154,0.40042836619769406,62.2875
85,5.5,3,false,80,10,true,false,0,undirected,0.05,144,2.486842105263158,1.75,0.6721909228547471,1.6098101265822784,0.6319689107226701,24.087500000000006
86,5.5,3,false,80,10,true,false,0,undirected,0.05,145,2.1578947368421053,1.25,0.6351622672390691,1.643987341772152,0.6181471004950109,25.437499999999996
89,5.5,3,false,80,20,true,false,0,undirected,0.05,139,2.1447368421052633,3,0.6876453067950395,1.7838607594936708,0.5663752314960291,30.9625
84,5.5,1,false,80,40,true,false,0,undirected,0.15,154,1.6911764705882353,3.5,0.7440746612515796,3.392088607594937,0.30404663141556154,94.48749999999994
90,5.5,3,false,80,20,true,false,0,undirected,0.15,138,2.161764705882353,3.3333333333333335,0.7669263877531536,1.8180379746835442,0.559802410589201,32.31249999999999
87,5.5,3,false,80,10,true,false,0,undirected,0.15,146,2.6176470588235294,2.8333333333333335,0.732167391700305,1.9272151898734178,0.5293573440759033,36.62499999999998
92,5.5,3,false,80,30,true,false,0,undirected,0.05,127,1.7105263157894737,4.5,0.7775391991696428,1.6930379746835442,0.5984394740216037,27.375000000000007
83,5.5,1,false,80,40,true,false,0,undirected,0.05,150,2,6.25,0.8332478231888232,2.7515822784810124,0.3751394457947531,69.18750000000001
93,5.5,3,false,80,30,true,false,0,undirected,0.15,43,2.0588235294117645,3.4166666666666665,0.7539625891126172,false,0.402207049190458,57.76249999999999
91,5.5,3,false,80,30,true,false,0,undirected,0.05,135,2.1578947368421053,6,0.7893514020470025,1.780379746835443,0.5724441969366832,30.82499999999999
88,5.5,3,false,80,20,true,false,0,undirected,0.05,138,2.8026315789473686,2.5,0.6541226041684012,1.6408227848101267,0.6183664122214946,25.31249999999999
82,5.5,1,false,80,40,true,false,0,undirected,0.05,154,1.9210526315789473,5.5,0.8070305735017389,2.5768987341772154,0.40042836619769406,62.2875
85,5.5,3,false,80,10,true,false,0,undirected,0.05,145,2.0921052631578947,0.25,0.673932729637013,1.6091772151898733,0.6322592794667619,24.0625
89,5.5,3,false,80,20,true,false,0,undirected,0.05,140,2.236842105263158,3,0.6876453067950395,1.7838607594936708,0.566375231496029,30.9625
86,5.5,3,false,80,10,true,false,0,undirected,0.05,146,2.539473684210526,1.75,0.6393915316453695,1.6411392405063292,0.6193539835911899,25.324999999999996
84,5.5,1,false,80,40,true,false,0,undirected,0.15,155,1.6029411764705883,4.416666666666667,0.7447516925536108,3.386392405063291,0.3045875918310494,94.26249999999997
90,5.5,3,false,80,20,true,false,0,undirected,0.15,139,1.588235294117647,3.1666666666666665,0.7704255472650725,1.8164556962025316,0.5603245291898952,32.249999999999986
87,5.5,3,false,80,10,true,false,0,undirected,0.15,147,2.4705882352941178,3,0.7315292559289694,1.9268987341772152,0.5294619761805754,36.612499999999976
83,5.5,1,false,80,40,true,false,0,undirected,0.05,151,1.236842105263158,6.75,0.8332478231888232,2.7515822784810124,0.37513944579475317,69.18749999999999
92,5.5,3,false,80,30,true,false,0,undirected,0.05,128,1.894736842105263,4,0.7781458243732824,1.6892405063291138,0.5999382948526268,27.224999999999987
91,5.5,3,false,80,30,true,false,0,undirected,0.05,136,2.0526315789473686,4,0.7893514020470025,1.780379746835443,0.5724441969366835,30.82499999999999
82,5.5,1,false,80,40,true,false,0,undirected,0.05,155,1.631578947368421,6.75,0.807030573501739,2.5768987341772154,0.4004283661976942,62.28749999999998
88,5.5,3,false,80,20,true,false,0,undirected,0.05,139,2.013157894736842,2,0.6532480503440226,1.6395569620253165,0.6188303679222995,25.262499999999996
85,5.5,3,false,80,10,true,false,0,undirected,0.05,146,2.4078947368421053,1.25,0.6773155636600325,1.6072784810126581,0.6331750338745911,23.987500000000004
89,5.5,3,false,80,20,true,false,0,undirected,0.05,141,2.1710526315789473,3,0.6862592587125284,1.7816455696202531,0.5670386751174705,30.874999999999993
84,5.5,1,false,80,40,true,false,0,undirected,0.15,156,1.8823529411764706,2.5833333333333335,0.744751692553611,3.386392405063291,0.30458759183104933,94.2625
90,5.5,3,false,80,20,true,false,0,undirected,0.15,140,1.9558823529411764,3.0833333333333335,0.7707464581808237,1.816139240506329,0.5604465763187706,32.2375
86,5.5,3,false,80,10,true,false,0,undirected,0.05,147,2.25,2,0.641659331937639,1.6405063291139241,0.619654494281771,25.299999999999994
87,5.5,3,false,80,10,true,false,0,undirected,0.15,148,2.6911764705882355,2.75,0.7311721208154729,1.9265822784810127,0.5295681551554139,36.599999999999994
83,5.5,1,false,80,40,true,false,0,undirected,0.05,152,1.7894736842105263,4.5,0.8332478231888227,2.7515822784810124,0.3751394457947531,69.1875
93,5.5,3,false,80,30,true,false,0,undirected,0.15,44,2.176470588235294,3,0.7539625891126176,false,0.40220704919045797,57.76249999999999
82,5.5,1,false,80,40,true,false,0,undirected,0.05,156,1.8157894736842106,4.5,0.8070305735017392,2.5768987341772154,0.40042836619769406,62.28750000000001
92,5.5,3,false,80,30,true,false,0,undirected,0.05,129,1.7894736842105263,4,0.7783054971391363,1.6876582278481012,0.6005655492679783,27.162499999999984
91,5.5,3,false,80,30,true,false,0,undirected,0.05,137,1.8421052631578947,6.75,0.7902390592060164,1775,0.5741200348991662,30.612500000000004
88,5.5,3,false,80,20,true,false,0,undirected,0.05,140,2.460526315789474,2.5,0.6537104350196973,1.6379746835443039,0.619521325070391,25.200000000000006
84,5.5,1,false,80,40,true,false,0,undirected,0.15,157,1.5735294117647058,4.083333333333333,0.744751692553611,3.386392405063291,0.30458759183104933,94.26249999999997
85,5.5,3,false,80,10,true,false,0,undirected,0.05,147,2.223684210526316,1,0.6773060652922552,1.605379746835443,0.6340305456052241,23.912500000000005
89,5.5,3,false,80,20,true,false,0,undirected,0.05,142,2.4078947368421053,3,0.6865742476032689,1.7813291139240506,0.5671758945872474,30.862500000000004
86,5.5,3,false,80,10,true,false,0,undirected,0.05,148,2.526315789473684,1.5,0.6444682412258315,1.639240506329114,0.6202706296577938,25.250000000000007
90,5.5,3,false,80,20,true,false,0,undirected,0.15,141,1.7941176470588236,3.1666666666666665,0.7702271523109657,1.815506329113924,0.5606294304539124,32.2125
87,5.5,3,false,80,10,true,false,0,undirected,0.15,149,2.3088235294117645,2.75,0.7312949052492334,1.9262658227848102,0.5296752542070269,36.5875
83,5.5,1,false,80,40,true,false,0,undirected,0.05,153,1.4605263157894737,6.5,0.833247823188823,2.7515822784810124,0.3751394457947531,69.1875
82,5.5,1,false,80,40,true,false,0,undirected,0.05,157,1.5789473684210527,6.25,0.8070305735017389,2.5768987341772154,0.400428366197694,62.28750000000001
92,5.5,3,false,80,30,true,false,0,undirected,0.05,130,1.868421052631579,5,0.779601813088416,1.6851265822784811,0.6016220458053244,27.062499999999982
91,5.5,3,false,80,30,true,false,0,undirected,0.05,138,2.25,6.25,0.7903751658369085,1.7746835443037974,0.5742391536215863,30.599999999999994
88,5.5,3,false,80,20,true,false,0,undirected,0.05,141,2.210526315789474,2,0.6553608911479574,1.6354430379746836,0.6206447085150947,25.100000000000005
84,5.5,1,false,80,40,true,false,0,undirected,0.15,158,1.7205882352941178,3.25,0.7447516925536108,3.386392405063291,0.3045875918310494,94.26249999999997
89,5.5,3,false,80,20,true,false,0,undirected,0.05,143,2.0789473684210527,3,0.686574247603269,1.7813291139240506,0.5671758945872474,30.8625
85,5.5,3,false,80,10,true,false,0,undirected,0.05,148,2.3815789473684212,1,0.6824161073199968,1.6031645569620254,0.6350950919983689,23.82500000000001
87,5.5,3,false,80,10,true,false,0,undirected,0.15,150,2.7794117647058822,2.8333333333333335,0.7315808126548728,1.9259493670886076,0.5297853217553861,36575
83,5.5,1,false,80,40,true,false,0,undirected,0.05,154,1.8026315789473684,6.25,0.8332478231888232,2.7515822784810124,0.37513944579475306,69.1875
90,5.5,3,false,80,20,true,false,0,undirected,0.15,142,1.9558823529411764,3.0833333333333335,0.7708537434219502,1.8148734177215189,0.5608141113172829,32.18749999999998
86,5.5,3,false,80,10,true,false,0,undirected,0.05,149,2.1315789473684212,1.5,0.6441865391366585,1.6379746835443039,0.6207972925909216,25.199999999999996
82,5.5,1,false,80,40,true,false,0,undirected,0.05,158,1.9473684210526316,5.5,0.807030573501739,2.5768987341772154,0.400428366197694,62.28750000000001
93,5.5,3,false,80,30,true,false,0,undirected,0.15,45,2.1029411764705883,3.25,0.7523567859196769,false,0.40657205334430974,56775
92,5.5,3,false,80,30,true,false,0,undirected,0.05,131,1.75,4.5,0.7795703441609467,1.6835443037974684,0.6022389968304842,26.999999999999982
91,5.5,3,false,80,30,true,false,0,undirected,0.05,139,2,6,0.7904706108856154,1.7743670886075948,0.5743554610127342,30.587499999999995
88,5.5,3,false,80,20,true,false,0,undirected,0.05,142,2.526315789473684,2.5,0.6554912140476582,1.6348101265822785,0.6209159119348511,25.075000000000003
84,5.5,1,false,80,40,true,false,0,undirected,0.15,159,1.7647058823529411,4.5,0.7456274283374352,3.384493670886076,0.30471237937391343,94.18749999999997
89,5.5,3,false,80,20,true,false,0,undirected,0.05,144,2.3815789473684212,3,0.686574247603269,1.7813291139240506,0.5671758945872475,30.862500000000004
87,5.5,3,false,80,10,true,false,0,undirected,0.15,151,2.3823529411764706,3,0.7302497046831647,1.9253164556962026,0.5299982049198146,36.55
83,5.5,1,false,80,40,true,false,0,undirected,0.05,155,1.3026315789473684,6.75,0.8358714963193152,2.75126582278481,0.3751919895928394,69.17500000000004
85,5.5,3,false,80,10,true,false,0,undirected,0.05,149,2.0657894736842106,0.5,0.6843682857223942,1.6015822784810128,0.635851470796462,23.762499999999992
90,5.5,3,false,80,20,true,false,0,undirected,0.15,143,1.588235294117647,3.25,0.7713311682205191,1.8145569620253164,0.5609067951561181,32.175000000000026
82,5.5,1,false,80,40,true,false,0,undirected,0.05,159,1.6842105263157894,6.75,0.8071778567740224,2.5762658227848103,0.40050954209062073,62.26250000000006
86,5.5,3,false,80,10,true,false,0,undirected,0.05,150,2.6710526315789473,2.25,0.6438804357027261,1.6370253164556963,0.6211716556654365,25.1625
92,5.5,3,false,80,30,true,false,0,undirected,0.05,132,1.9736842105263157,4,0.7809584709703927,1.6829113924050634,0.6025232840241647,26.974999999999984
91,5.5,3,false,80,30,true,false,0,undirected,0.05,140,2.013157894736842,4,0.7906952513880893,1.7740506329113923,0.5744494037277236,30575
