"BehaviorSpace results (NetLogo 6.2.2)"
"CA_5-STATES_NETWORK_CLEAN_55_PERFEITO_SAVE_Block_Arduino_25_PERFECT_DOC_BREED_aligned_BEHAVIOR_work2_SIMILARITY_SEGREGATION_CENTROIDE_work.nlogo"
"experiment_centroid"
"06/30/2022 20:22:16:617 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","radius-of-interaction","movement-steps","load-graphml","N-turtles","percentage-unhappy","clear-before-generating","arduino-on","mutated","links-to-use","frac-providers","[step]","( sum [ state ] of turtles with [ breed = clients ] ) /  (( 1 - frac-providers) * N-turtles)","( sum [ state ] of turtles with [ breed = service-providers ] ) /  ( frac-providers * N-turtles )","mean [nw:clustering-coefficient] of turtles","paths","mean [nw:closeness-centrality] of turtles","mean [nw:betweenness-centrality] of turtles","centroid-x","centroid-y"
"6","1.5","1","false","80","20","true","false","0","undirected","0.15","10","1.9705882352941178","3.0833333333333335","0.16041666666666668","false","0.384625612627901","1","0.541815666399352","-1.4453892608819776"
"12","1.5","1","false","80","40","true","false","0","undirected","0.15","10","1.7058823529411764","4.583333333333333","0.16958333333333334","false","0.37124007936507936","0.225","-1.0067770061373857","1.7678516869561278"
"8","1.5","1","false","80","30","true","false","0","undirected","0.05","10","2.3552631578947367","3.25","0.15875","false","0.39592036435786454","0.65","-0.4701010992776178","0.250476719938992"
"11","1.5","1","false","80","40","true","false","0","undirected","0.05","10","1.8421052631578947","4.75","0.14416666666666667","false","0.4165277777777779","0.25","-0.5817922450009556","0.6024996971540318"
"9","1.5","1","false","80","30","true","false","0","undirected","0.15","11","1.9705882352941178","3.3333333333333335","0.14375","false","0.4772493315508021","0.6875000000000001","0.6714584437509412","-0.2863029610249769"
"2","1.5","1","false","80","10","true","false","0","undirected","0.05","11","2.289473684210526","1.25","0.12291666666666665","false","0.44496527777777783","0.4375","-0.390833124918008","-0.9658750141097876"
"7","1.5","1","false","80","30","true","false","0","undirected","0.05","11","1.9342105263157894","7.75","0.18916666666666668","false","0.39613473438891195","2.475","-0.9884048332870202","0.483378854922472"
"3","1.5","1","false","80","10","true","false","0","undirected","0.15","11","2.2941176470588234","2.3333333333333335","0.13291666666666666","false","0.41880463061190615","1.0125","2.1331082624497255","0.18956105785731284"
"5","1.5","1","false","80","20","true","false","0","undirected","0.05","11","2","1.75","0.15208333333333332","false","0.49119047619047623","0.45","0.32949831537366303","1.3284314203985523"
"6","1.5","1","false","80","20","true","false","0","undirected","0.15","11","1.7647058823529411","3.0833333333333335","0.18958333333333335","false","0.3978002158025043","1.0875","0.5668156663993518","-1.4453892608819774"
"1","1.5","1","false","80","10","true","false","0","undirected","0.05","11","1.763157894736842","2","0.18166666666666667","false","0.3839563526959532","4.9875","1.3281702462452751","-0.07682271259135443"
"4","1.5","1","false","80","20","true","false","0","undirected","0.05","11","2.3289473684210527","2","0.11041666666666665","false","0.29396613436880276","7.712500000000001","2.1169252275548938","-2.2660686034813065"
"10","1.5","1","false","80","40","true","false","0","undirected","0.05","11","1.5657894736842106","4.75","0.075","false","0.3550796997120527","1.2","-1.8521369434942057","0.12471603836640748"
"12","1.5","1","false","80","40","true","false","0","undirected","0.15","11","1.5588235294117647","5.083333333333333","0.17916666666666667","false","0.3340275404420142","0.8875","-1.0317770061373852","1.6928516869561268"
"11","1.5","1","false","80","40","true","false","0","undirected","0.05","11","1.6973684210526316","9.5","0.1358333333333333","false","0.3704864433811803","0.9","-0.606792245000956","0.5524996971540317"
"8","1.5","1","false","80","30","true","false","0","undirected","0.05","11","1.881578947368421","6.25","0.15875","false","0.4073092532467534","0.75","-0.4576010992776177","0.3004767199389923"
"9","1.5","1","false","80","30","true","false","0","undirected","0.15","12","2.323529411764706","2.0833333333333335","0.14375","false","0.5272493315508021","0.6875","0.6464584437509414","-0.21130296102497645"
"2","1.5","1","false","80","10","true","false","0","undirected","0.05","12","2.75","1","0.12291666666666665","false","0.45079861111111114","0.4625","-0.40333312491800805","-0.9533750141097871"
"3","1.5","1","false","80","10","true","false","0","undirected","0.15","12","2.7941176470588234","2.75","0.13291666666666666","false","0.4188046306119061","1.0125","2.208108262449725","0.1770610578573129"
"5","1.5","1","false","80","20","true","false","0","undirected","0.05","12","2.3947368421052633","2.25","0.13999999999999999","false","0.4392514017985619","2.1875","0.29199831537366316","1.4159314203985516"
"7","1.5","1","false","80","30","true","false","0","undirected","0.05","12","2.1842105263157894","3.5","0.1891666666666667","false","0.39663685133507864","3.0875","-0.9634048332870202","0.4208788549224721"
"6","1.5","1","false","80","20","true","false","0","undirected","0.15","12","2.1323529411764706","2.75","0.18958333333333333","false","0.39780021580250424","1.0875","0.5293156663993518","-1.370389260881978"
"4","1.5","1","false","80","20","true","false","0","undirected","0.05","12","2.460526315789474","1.25","0.14375","false","0.3054648947820673","8.025","2.1294252275548944","-2.3160686034813063"
"1","1.5","1","false","80","10","true","false","0","undirected","0.05","12","2.3026315789473686","3","0.17541666666666667","false","0.3435539771505406","7.4","1.3781702462452743","-0.08932271259135449"
"10","1.5","1","false","80","40","true","false","0","undirected","0.05","12","1.7236842105263157","2.5","0.10208333333333333","false","0.3338376423016539","2.35","-1.9146369434942059","0.17471603836640698"
"8","1.5","1","false","80","30","true","false","0","undirected","0.05","12","2.1973684210526314","2.5","0.15875","false","0.4073092532467533","0.75","-0.4826010992776181","0.225476719938992"
"11","1.5","1","false","80","40","true","false","0","undirected","0.05","12","1.868421052631579","2.75","0.13583333333333336","false","0.37465311004784685","0.9125","-0.7067922450009558","0.43999969715403175"
"12","1.5","1","false","80","40","true","false","0","undirected","0.15","12","1.838235294117647","3.0833333333333335","0.17821428571428571","false","0.33898475066789546","0.7875","-1.0817770061373857","1.5428516869561268"
"9","1.5","1","false","80","30","true","false","0","undirected","0.15","13","1.9705882352941178","2.8333333333333335","0.1683333333333333","false","0.5339958142347848","0.6250000000000001","0.7464584437509415","-0.13630296102497655"
"2","1.5","1","false","80","10","true","false","0","undirected","0.05","13","2.4078947368421053","1","0.12291666666666665","false","0.4559375000000001","0.5125","-0.45333312491800815","-0.9783750141097872"
"3","1.5","1","false","80","10","true","false","0","undirected","0.15","13","2.176470588235294","2.3333333333333335","0.1305952380952381","false","0.3943998145526783","1.85","2.2081082624497244","0.1770610578573129"
"5","1.5","1","false","80","20","true","false","0","undirected","0.05","13","1.881578947368421","1.5","0.1238690476190476","false","0.3940395451574823","5.975","0.27949831537366315","1.4659314203985516"
"6","1.5","1","false","80","20","true","false","0","undirected","0.15","13","1.7794117647058822","2.9166666666666665","0.22708333333333336","false","0.4061335491358376","1.075","0.5168156663993516","-1.3953892608819782"
"7","1.5","1","false","80","30","true","false","0","undirected","0.05","13","1.9210526315789473","4.75","0.1891666666666667","false","0.39542653387476123","3.2","-0.9134048332870204","0.3708788549224723"
"4","1.5","1","false","80","20","true","false","0","undirected","0.05","13","2.3289473684210527","2","0.16208333333333338","false","0.31453161575716576","7.975","2.141925227554893","-2.316068603481306"
"11","1.5","1","false","80","40","true","false","0","undirected","0.05","13","1.644736842105263","8.5","0.1370833333333333","false","0.38895950914223903","1.0875000000000001","-0.7692922450009556","0.40249969715403167"
"8","1.5","1","false","80","30","true","false","0","undirected","0.05","13","2.013157894736842","4","0.15875","false","0.41068453667318766","1.125","-0.4576010992776176","0.2754767199389921"
"10","1.5","1","false","80","40","true","false","0","undirected","0.05","13","1.7105263157894737","5.75","0.10208333333333335","false","0.3588376423016539","2.35","-1.8521369434942059","0.21221603836640704"
"12","1.5","1","false","80","40","true","false","0","undirected","0.15","13","1.5147058823529411","4.75","0.17821428571428571","false","0.3431514173345621","0.8","-1.0692770061373864","1.530351686956126"
"1","1.5","1","false","80","10","true","false","0","undirected","0.05","13","1.8026315789473684","1.5","0.16916666666666666","false","0.3126750796366696","9.549999999999999","1.3906702462452745","-0.08932271259135427"
"9","1.5","1","false","80","30","true","false","0","undirected","0.15","14","2.1176470588235294","3.0833333333333335","0.16625","false","0.5154364805913003","1","0.7839584437509417","-0.1363029610249761"
"2","1.5","1","false","80","10","true","false","0","undirected","0.05","14","2.6315789473684212","0.5","0.12291666666666665","false","0.4559375000000001","0.5125","-0.46583312491800777","-0.9783750141097876"
"6","1.5","1","false","80","20","true","false","0","undirected","0.15","14","1.9705882352941178","3.1666666666666665","0.22583333333333333","false","0.4383611198742779","0.95","0.46681566639935157","-1.420389260881978"
"3","1.5","1","false","80","10","true","false","0","undirected","0.15","14","2.661764705882353","2.8333333333333335","0.1212797619047619","false","0.3755652318407491","3.2","2.195608262449725","0.18956105785731303"
"5","1.5","1","false","80","20","true","false","0","undirected","0.05","14","2.263157894736842","1.75","0.12386904761904763","false","0.3988709648020071","7.4875","0.2419983153736633","1.5534314203985518"
"7","1.5","1","false","80","30","true","false","0","undirected","0.05","14","2.1710526315789473","4.5","0.17916666666666664","false","0.4028657302677285","2.7375","-0.9009048332870206","0.28337885492247206"
"4","1.5","1","false","80","20","true","false","0","undirected","0.05","14","2.276315789473684","1.25","0.15166666666666667","false","0.32105126129607714","9.4125","2.1169252275548933","-2.3035686034813065"
"11","1.5","1","false","80","40","true","false","0","undirected","0.05","14","1.868421052631579","4.75","0.1683333333333333","false","0.43130318885433977","0.95","-0.8317922450009558","0.35249969715403173"
"10","1.5","1","false","80","40","true","false","0","undirected","0.05","14","1.8026315789473684","5.5","0.12083333333333332","false","0.3935687937353644","2.025","-1.8646369434942052","0.23721603836640726"
"8","1.5","1","false","80","30","true","false","0","undirected","0.05","14","2.236842105263158","3.25","0.15875","false","0.4106845366731876","1.125","-0.4451010992776183","0.30047671993899217"
"12","1.5","1","false","80","40","true","false","0","undirected","0.15","14","1.75","4.583333333333333","0.17821428571428571","false","0.34315141733456217","0.8","-1.0567770061373851","1.455351686956127"
"1","1.5","1","false","80","10","true","false","0","undirected","0.05","14","2.1184210526315788","2","0.16916666666666663","false","0.31267507963666963","9.55","1.415670246245275","-0.08932271259135441"
"9","1.5","1","false","80","30","true","false","0","undirected","0.15","15","2.176470588235294","3.3333333333333335","0.16625","false","0.5154364805913004","1","0.7714584437509414","-0.1238029610249765"
"2","1.5","1","false","80","10","true","false","0","undirected","0.05","15","2.4473684210526314","1.75","0.12291666666666665","false","0.4620089285714285","0.55","-0.5158331249180079","-1.0158750141097872"
"3","1.5","1","false","80","10","true","false","0","undirected","0.15","15","2.4411764705882355","2.5","0.13527777777777777","false","0.32608143677753537","10.7125","2.283108262449725","0.17706105785731302"
"6","1.5","1","false","80","20","true","false","0","undirected","0.15","15","1.9705882352941178","3.25","0.22666666666666666","false","0.41780533687339216","1.3375","0.4543156663993516","-1.457889260881978"
"5","1.5","1","false","80","20","true","false","0","undirected","0.05","15","2.1973684210526314","2.25","0.12220238095238094","false","0.3996548706760571","7.4125","0.21699831537366315","1.5784314203985514"
"7","1.5","1","false","80","30","true","false","0","undirected","0.05","15","2.013157894736842","7.75","0.17916666666666667","false","0.4028657302677285","2.7375","-0.9009048332870204","0.2583788549224723"
"4","1.5","1","false","80","20","true","false","0","undirected","0.05","15","2.513157894736842","2","0.1516666666666667","false","0.32105126129607725","9.412500000000001","2.1169252275548933","-2.291068603481307"
"11","1.5","1","false","80","40","true","false","0","undirected","0.05","15","1.75","9.5","0.16791666666666666","false","0.43594870533905905","1.15","-0.8067922450009558","0.3274996971540317"
"10","1.5","1","false","80","40","true","false","0","undirected","0.05","15","1.6842105263157894","4.75","0.11916666666666667","false","0.38995060135452275","2.0625","-1.8146369434942067","0.31221603836640754"
"8","1.5","1","false","80","30","true","false","0","undirected","0.05","15","2.013157894736842","6.25","0.15875","false","0.4106845366731876","1.125","-0.4076010992776177","0.3129767199389922"
"12","1.5","1","false","80","40","true","false","0","undirected","0.15","15","1.6470588235294117","5.083333333333333","0.17821428571428574","false","0.3431514173345621","0.8","-1.0942770061373857","1.4303516869561268"
"1","1.5","1","false","80","10","true","false","0","undirected","0.05","15","1.986842105263158","3","0.17583333333333334","false","0.3325647227475589","8.2625","1.4156702462452748","-0.07682271259135427"
"9","1.5","1","false","80","30","true","false","0","undirected","0.15","16","2.1176470588235294","2.0833333333333335","0.19166666666666668","false","0.49378458534443526","1.1625","0.7339584437509412","-0.12380296102497645"
"2","1.5","1","false","80","10","true","false","0","undirected","0.05","16","2.6973684210526314","0.25","0.1125","false","0.41568001443001457","0.9875","-0.5408331249180082","-1.0158750141097876"
"6","1.5","1","false","80","20","true","false","0","undirected","0.15","16","1.9264705882352942","2.5","0.23374999999999999","false","0.41991291067214254","1.3125","0.40431566639935157","-1.370389260881978"
"5","1.5","1","false","80","20","true","false","0","undirected","0.05","16","2.1447368421052633","1.5","0.12220238095238097","false","0.39965487067605693","7.4125","0.19199831537366335","1.640931420398551"
"3","1.5","1","false","80","10","true","false","0","undirected","0.15","16","2.573529411764706","2.5","0.13527777777777777","false","0.31011064177473446","13.7","2.308108262449725","0.18956105785731286"
"7","1.5","1","false","80","30","true","false","0","undirected","0.05","16","2.1578947368421053","3.5","0.17511904761904762","false","0.3908550936275334","4.1625","-0.9009048332870204","0.258378854922472"
"4","1.5","1","false","80","20","true","false","0","undirected","0.05","16","2.276315789473684","1.25","0.13958333333333334","false","0.2789448546508445","27.2125","2.0919252275548934","-2.3410686034813066"
"10","1.5","1","false","80","40","true","false","0","undirected","0.05","16","1.6842105263157894","2.5","0.11875","false","0.3728957449491648","3.4375","-1.839636943494206","0.3497160383664074"
"11","1.5","1","false","80","40","true","false","0","undirected","0.05","16","1.7894736842105263","2.75","0.17041666666666663","false","0.43702013391048766","1.1374999999999997","-0.8942922450009554","0.2899996971540322"
"8","1.5","1","false","80","30","true","false","0","undirected","0.05","16","2.1842105263157894","2.5","0.15875000000000003","false","0.41068453667318766","1.125","-0.4076010992776176","0.22547671993899243"
"12","1.5","1","false","80","40","true","false","0","undirected","0.15","16","1.7058823529411764","3.0833333333333335","0.1743452380952381","false","0.31920941081803866","2.1875","-1.1442770061373853","1.2303516869561264"
"1","1.5","1","false","80","10","true","false","0","undirected","0.05","16","2.1052631578947367","1.5","0.1675","false","0.33737809209474173","9.912499999999998","1.4531702462452745","-0.08932271259135431"
"9","1.5","1","false","80","30","true","false","0","undirected","0.15","17","1.9705882352941178","2.8333333333333335","0.2208333333333333","false","0.4980341976387456","1.1","0.7714584437509411","-0.0863029610249765"
"2","1.5","1","false","80","10","true","false","0","undirected","0.05","17","2.3026315789473686","1.25","0.1125","false","0.41568001443001457","0.9875","-0.5908331249180085","-1.0158750141097865"
"3","1.5","1","false","80","10","true","false","0","undirected","0.15","17","2.25","2.4166666666666665","0.16583333333333333","false","0.29176962255147243","16.7375","2.308108262449726","0.2270610578573129"
"5","1.5","1","false","80","20","true","false","0","undirected","0.05","17","1.9342105263157894","1.75","0.13113095238095238","false","0.3711217827888745","13.0625","0.17949831537366326","1.6159314203985518"
"6","1.5","1","false","80","20","true","false","0","undirected","0.15","17","1.7794117647058822","3","0.22333333333333333","false","0.33735607062628403","7.075","0.37931566639935194","-1.4328892608819779"
"7","1.5","1","false","80","30","true","false","0","undirected","0.05","17","1.868421052631579","4.75","0.17511904761904762","false","0.3389795142243982","12.7375","-0.8259048332870206","0.23337885492247185"
"11","1.5","1","false","80","40","true","false","0","undirected","0.05","17","1.6710526315789473","8.5","0.20041666666666663","false","0.441093525175375","1.3375","-0.9442922450009557","0.2899996971540316"
"4","1.5","1","false","80","20","true","false","0","undirected","0.05","17","2.3289473684210527","2","0.13958333333333336","false","0.2789448546508445","27.2125","2.066925227554894","-2.3285686034813056"
"10","1.5","1","false","80","40","true","false","0","undirected","0.05","17","1.631578947368421","5.75","0.11827380952380953","false","0.4006849057759444","3.275","-1.7771369434942053","0.3872160383664075"
"8","1.5","1","false","80","30","true","false","0","undirected","0.05","17","1.894736842105263","4","0.14833333333333332","false","0.383517537006188","1.65","-0.33260109927761794","0.11297671993899217"
"12","1.5","1","false","80","40","true","false","0","undirected","0.15","17","1.5588235294117647","4.75","0.1743452380952381","false","0.31920941081803866","2.1875","-1.1817770061373853","1.1428516869561274"
"9","1.5","1","false","80","30","true","false","0","undirected","0.15","18","2.323529411764706","3.0833333333333335","0.22083333333333335","false","0.49803419763874573","1.1","0.8089584437509411","-0.1113029610249762"
"2","1.5","1","false","80","10","true","false","0","undirected","0.05","18","2.789473684210526","1","0.12708333333333333","false","0.4254571123321124","0.875","-0.5908331249180084","-1.015875014109787"
"6","1.5","1","false","80","20","true","false","0","undirected","0.15","18","2.176470588235294","3.3333333333333335","0.23958333333333334","false","0.32250603176345016","8.2125","0.34181566639935157","-1.4703892608819782"
"1","1.5","1","false","80","10","true","false","0","undirected","0.05","17","1.7763157894736843","2","0.16583333333333333","false","0.3073649801703396","15.7125","1.453170246245275","-0.07682271259135418"
"5","1.5","1","false","80","20","true","false","0","undirected","0.05","18","2.460526315789474","2.25","0.1269642857142857","false","0.2983965428355828","38.4","0.14199831537366314","1.6784314203985518"
"3","1.5","1","false","80","10","true","false","0","undirected","0.15","18","2.8088235294117645","3","0.15666666666666668","false","0.29304293876492","16.475","2.3081082624497253","0.22706105785731304"
